abstracts,ieee_keywords,author_keywords
"Mobile edge computing (MEC) brings a breakthrough for Internet of Things (IoT) for its ability of offloading tasks from user equipments (UEs) to nearby servers which have rich computation resource. 5G network brings a huge breakthrough on transmission rate. Together with MEC and 5G, both execution delay of tasks and time delay from downloading would be shorter and the quality of experience (QoE) of UEs can be improved. Considering practical conditions, the computation resource of an MEC server is finite to some extent. Therefore, how to prevent the abuse of MEC resource and further allocate the resource reasonably becomes a key point for an MEC system. In this paper, an MEC system with multi-user is considered where a base station (BS) with an MEC server, which can not only provide computation offloading service but also data cache service. Especially, we take the charge for both data transmission and task computation as one part of total cost of UEs, and then explore a joint optimization for downlink resource allocation, offloading decision and computation resource allocation to minimize the total cost in terms of the time delay and the charge to UEs. The proposed problem is formulated as a mixed integer programming (MIP) one which is NP-hard. Therefore, we decouple the original problem into two subproblems which are downlink resource allocation problem and joint offloading decision and computation resource allocation problem. Then we address these two subproblems by using convex and nonconvex optimization techniques, respectively. An iterative algorithm is proposed to obtain a suboptimal solution in polynomial time. Simulation results show that our proposed algorithm performs better than benchmark algorithms.","['Task analysis', 'Servers', 'Resource management', 'Delays', 'Energy consumption', 'Bandwidth', 'Minimization']","['Mobile edge computing', 'offloading decision', 'resource allocation', 'charge to UEs']"
"Non-terrestrial networks, including Unmanned Aerial Vehicles (UAVs), High Altitude Platform Station (HAPS) nodes and Low Earth Orbiting (LEO) satellites, are expected to have a pivotal role in sixth-generation wireless networks. With inherent features such as flexible placement, wide footprints, and preferred channel conditions, they can tackle several challenges faced by current terrestrial networks. However, their successful and widespread adoption relies on energy-efficient on-board communication systems. In this context, the integration of Reconfigurable Smart Surfaces (RSS) into aerial platforms is envisioned as a key enabler of energy-efficient and cost-effective aerial platform deployments. RSS consist of low-cost reflectors capable of smartly directing signals in a nearly passive way. In this paper, we investigate the link budget of RSS-assisted communications for two RSS reflection paradigms discussed in the literature, namely “specular” and “scattering” paradigms. Specifically, we analyze the characteristics of RSS-equipped aerial platforms and compare their communication performance with that of RSS-assisted terrestrial networks using standardized channel models. In addition, we derive the optimal aerial platform placements for both reflection paradigms. Our results provide important insights for the design of RSS-assisted communications. For instance, given that a HAPS has a large area for RSS, it provides superior link budget performance in most studied scenarios. In contrast, the limited RSS area on UAVs and the large propagation loss in LEO satellite communications make them unfavorable candidates for supporting terrestrial users. Finally, the optimal location of an RSS-equipped platform may depend on the platform's altitude, coverage footprint, and type of environment","['Low earth orbit satellites', 'Scattering', 'Satellites', 'Receivers', 'Electrical engineering', 'Propagation losses', 'Optical transmitters']","['Reconfigurable smart surfaces (RSS)', 'reconfigurable intelligent surfaces (RIS)', 'aerial platform', 'unmanned aerial vehicle (UAV)', 'high altitude platform station (HAPS)', 'low earth orbit (LEO) satellite']"
"Lately, the deployment of heterogeneous wireless networks has emerged, as part of the 5G vision, to cope with the users' exaggerated service demands. In this context, the application of Non-Orthogonal Multiple Access (NOMA) technique constitutes a promising solution to facilitate a balance between spectral efficiency and system complexity. In this article, we consider the problem of joint user association and uplink power allocation, in heterogeneous 5G wireless networks, employing NOMA technology. The coupled problem is treated under an incomplete information scenario, where the Base Stations (BSs) have statistical only knowledge of the users' channel conditions. To deal with the incompleteness of Channel State Information (CSI), a Contract Theory (CT) based approach is introduced. A Reinforcement Learning (RL) based methodology, capitalizing on the provided feedback from the communication environment is initially adopted, in order to achieve the users to BS association in an iterative and distributed manner. The problem of uplink power allocation is subsequently formulated as a contract between each BS and its corresponding users. The optimal power is thus obtained as the solution of the optimization of each BS's utility function, while ensuring the optimality of the utility function of each associated user, given the unique communications characteristics and type of each user. Detailed numerical evaluation of the performance of the proposed unified user association and power allocation framework is provided, via modeling and simulation, illustrating its operation, features and benefits, under densely deployed heterogeneous environments.","['Resource management', 'NOMA', 'Contracts', 'Wireless networks', 'Uplink', 'Interference', 'Optimization']","['Contract theory (CT)', 'heterogeneous networks', 'incomplete information', 'non-orthogonal multiple access (NOMA)', 'power allocation', 'reinforcement learning (RL)', 'user association']"
"Fifth-generation (5G) of wireless networks are expected to accommodate different services with contrasting quality of service (QoS) requirements within a common physical infrastructure in an efficient way. In this article, we address the radio access network (RAN) slicing problem and focus on the three 5G primary services, namely, enhanced mobile broadband (eMBB), ultra-reliable and low-latency communications (URLLC) and massive machine-type communications (mMTC). In particular, we formulate the joint allocation of power and resource blocks to the heterogeneous users in the downlink targeting the transmit power minimization and by considering mixed numerology-based frame structures. Most importantly, the proposed scheme does not only consider the heterogeneous QoS requirements of each service, but also the queue status of each user during the scheduling of resource blocks. In addition, imperfect Channel State Information (CSI) is considered by including an outage probabilistic constraint into the formulation. The resulting non-convex problem is converted to a more tractable problem by exploiting Big-M formulation, probabilistic to non-probabilistic transformation, binary relaxation and successive convex approximation (SCA). The proposed solution is evaluated for different mixed-numerology resource grids within the context of strict slice-isolation and slice-aware radio resource management schemes via extensive numerical simulations.","['Resource management', 'Ultra reliable low latency communication', 'Quality of service', '5G mobile communication', 'Optimization', 'Radio access networks', 'Reliability']","['RAN resource slicing', 'power minimization', 'resource block allocation', 'mixednumerologies', 'eMBB', 'URLLC and mMTC']"
"This paper aims to make a comparison between decode-and-forward (DF) relays and reconfigurable intelligent surfaces (RISs) in the case where only one relay or RIS is selected based on the maximization of the signal-to-noise-ratio (SNR). Our study accounts for the spatial distribution of RISs and relays, which is assumed to follow a Poisson point process (PPP). It considers two different path loss models corresponding to RIS/relays randomly located in the near-field and the far-field of the transmitter. Based on the Gamma distribution moment matching method and tools from stochastic geometry, we derive approximations for the outage probability (OP) as well as the energy efficiency (EE) of the RISs-assisted system in the near-field and the far-field scenarios separately. Under the same conditions as RIS, the expressions for OP and EE of the half-duplex and the full-duplex DF relays-assisted systems are also derived. Simulation results are presented to corroborate the proposed analysis and compare between the three technologies. Our results show that RIS is the best choice in the near-field case, regardless of the OP or EE criterion. Compared to half-duplex relays and full-duplex relays, the RIS based system is the most energy-efficient solution to assist communication. Moreover, RIS allows for an improvement in both OP and EE when equipped with more reflecting elements or more densely deployed.","['Relays', 'Signal to noise ratio', 'Rayleigh channels', 'Power system reliability', 'Power demand', 'Closed-form solutions', 'Channel estimation']","['Decode-and-forward relays', 'energy efficiency', 'far-field', 'near-filed', 'outage probability', 'reconfigurable intelligent surfaces', 'Poisson point process']"
"The next generation (6G) wireless systems aim to cater to the Internet of Everything (IoE) and revolutionize customer services and applications to a fully intelligent and autonomous system. To achieve this, the digital twin edge network (DITEN) is proposed to combine mobile/multi-access edge computing (MEC) and digital twin (DT), thereby improving the network performance such as throughput and security, and reducing the cost of communication, computation, and caching. In DITENs, the network status can be continuously monitored, and based on the obtained network states, the networking schemes, such as routing and resource management, can be studied in the established DITENs from a centralized perspective. In this survey, we present a comprehensive overview of DITEN for 6G. First, we present the fundamental aspects of DITEN, including concept, framework, and potential. Second, a comprehensive design of DITEN is devised, including the DT modeling/updating, DT deployment, key issues, and enabling technologies. Then, the typical applications of DITEN towards 6G are provided, including the Internet of Things (IoT), vehicular network, space-air-ground integrated network (SAGIN), healthcare, wireless systems, and other applications, along with the design of DITEN in each application, such as DT modeling, DT association, incentive mechanisms, and so on. Finally, challenges and open issues are discussed.","['Digital twins', 'Wireless communication', 'Internet of Things', 'Computational modeling', 'Monitoring', 'Cloud computing', 'Task analysis']","['Digital twin edge networks (DITEN)', '6G', 'DT modeling', 'DT deployment', 'applications', 'challenges']"
"Deep learning (DL) has seen great success in the computer vision (CV) field, and related techniques have been used in security, healthcare, remote sensing, and many other areas. As a parallel development, visual data has become universal in daily life, easily generated by ubiquitous low-cost cameras. Therefore, exploring DL-based CV may yield useful information about objects, such as their number, locations, distribution, motion, etc. Intuitively, DL-based CV can also facilitate and improve the designs of wireless communications, especially in dynamic network scenarios. However, so far, such work is rare in the literature. The primary purpose of this article, then, is to introduce ideas about applying DL-based CV in wireless communications to bring some novel degrees of freedom to both theoretical research and engineering applications. To illustrate how DL-based CV can be applied in wireless communications, an example of using a DL-based CV with a millimeter-wave (mmWave) system is given to realize optimal mmWave multiple-input and multiple-output (MIMO) beamforming in mobile scenarios. In this example, we propose a framework to predict future beam indices from previously observed beam indices and images of street views using ResNet, 3-dimensional ResNext, and a long short-term memory network. The experimental results show that our frameworks achieve much higher accuracy than the baseline method, and that visual data can significantly improve the performance of the MIMO beamforming system. Finally, we discuss the opportunities and challenges of applying DL-based CV in wireless communications.","['Wireless communication', 'Visualization', 'Cameras', 'MIMO communication', 'Array signal processing', 'Channel estimation', 'Wireless sensor networks']","['Computer vision', 'deep learning', 'multiple-input and multiple-output', 'beamforming', 'beam tracking', 'long short-term memory', 'wireless communications']"
"In this work, we study age-optimal scheduling with stability constraints in a multiple access channel with two heterogeneous source nodes transmitting to a common destination. The first node is connected to a power grid and it has randomly arriving data packets. Another energy harvesting (EH) sensor monitors a stochastic process and sends status updates to the destination. We formulate an optimization problem that aims at minimizing the average age of information (AoI) of the EH node subject to the queue stability condition of the grid-connected node. First, we consider a Probabilistic Random Access (PRA) policy where both nodes make independent transmission decisions based on some fixed probability distributions. We show that with this policy, the average AoI is equal to the average peak AoI, if the EH node only sends freshly generated samples. In addition, we derive the optimal solution in closed form, which reveals some interesting properties of the considered system. Furthermore, we consider a Drift-Plus-Penalty (DPP) policy and develop AoI-optimal and peak-AoI-optimal scheduling algorithms using the Lyapunov optimization theory. Simulation results show that the DPP policy outperforms the PRA policy in various scenarios, especially when the destination node has low multi-packet reception capabilities.","['Optimization', 'Batteries', 'Signal to noise ratio', 'Power system stability', 'Wireless sensor networks', 'Receivers', 'Queueing analysis']","['Age of information', 'energy harvesting', 'Lyapunov optimization', 'multiple access channel', 'random access', 'scheduling']"
"Next generation mobile networks need to expand towards uncharted territories in order to enable the digital transformation of society. In this context, aerial devices such as unmanned aerial vehicles (UAVs) are expected to address this gap in hard-to-reach locations. However, limited battery-life is an obstacle for the successful spread of such solutions. Reconfigurable intelligent surfaces (RISs) represent a promising solution addressing this challenge since on-board passive and lightweight controllable devices can efficiently reflect the signal propagation from the ground BSs towards specific target areas. In this paper, we focus on air-to-ground networks where UAVs equipped with RIS can fly over selected areas to provide connectivity. In particular, we study how to optimally compensate flight effects and propose RiFe as well as its practical implementation Fair-RiFe that automatically configure RIS parameters accounting for undesired UAV oscillations due to adverse atmospheric conditions. Our results show that both algorithms provide robustness and reliability while outperforming state-of-the-art solutions in the multiple conditions studied.","['Perturbation methods', 'Optimization', 'Signal to noise ratio', 'Receivers', 'Oscillators', 'Drones', 'Trajectory']","['UAV', 'robust communication', 'drones', 'RIS', 'smart surfaces', 'optimization']"
"Using stochastic geometry tools, we develop a systematic framework to characterize the meta distributions of the downlink SIR/SNR and data rate of the typical device in a cellular network with coexisting sub-6GHz and millimeter wave (mm-wave) spectrums. Macro base-stations (MBSs) transmit on sub-6GHz channels (which we term “microwave” channels), whereas small base-stations (SBSs) communicate with devices on mm-wave channels. The SBSs are connected to MBSs via a microwave (μwave) wireless backhaul. The μwave channels are interference limited and mm-wave channels are noise limited; therefore, we have the meta distribution of SIR and SNR in μwave and mm-wave channels, respectively. To model the line-of-sight (LOS) nature of mm-wave channels, we use Nakagami-m fading model. To derive the meta distribution of SIR/SNR, we characterize the conditional success probability (CSP) (or equivalently reliability) and its b th moment for the typical device (a) when it associates to a μwave MBS for direct transmission, and (b) when it associates to a mm-wave SBS for dual-hop transmission (backhaul and access transmission). Performance metrics such as the mean and variance of the local delay (network jitter), mean of the CSP (coverage probability), and variance of the CSP are derived. Closedform expressions are presented for special scenarios. The extensions of the developed framework to the μwave-only network or mm-wave only networks where SBSs have mm-wave backhauls are discussed. Numerical results validate the analytical results. Insights are extracted related to the reliability, coverage probability, and latency of the considered network.","['Cellular networks', 'Fading channels', 'Reliability', 'Delays', 'Performance evaluation', 'Antennas', 'Gain']","['5G cellular networks', 'millimeter wave', 'meta distribution', 'reliability', 'latency', 'wireless backhaul', 'Nakagami fading', 'stochastic geometry']"
"A new composite fading model is introduced. This shadowed Beaulieu-Xie model is developed to characterize wireless communication in an environment with an arbitrary number of line-of-sight and non-line-of-sight signals, in contrast to the existing Rayleigh, Ricean, generalized Ricean (i.e., κ - μ), and Nakagami-m models. The proposed model benefits from four parameters that characterize a wide range of fading conditions, unlike existing composite models such as the shadowed Ricean model, the two-wave with diffuse power model, and the fluctuating two-ray model. The proposed shadowed Beaulieu-Xie model is used here to characterize experimental data obtained from fading measurements in 28 GHz outdoor millimeter-wave channels, and it is found to describe the communication environment accurately. We conclude that the proposed composite fading model is particularly useful for characterizing emerging (millimeter-wave and terahertz) wireless communication systems.","['Rayleigh channels', 'Probability density function', 'Wireless communication', 'Shadow mapping', 'Numerical models', 'Adaptation models']","['Beaulieu-Xie distribution', 'bit-error rate', 'channel model', 'emerging systems', 'fading models', 'mmwave', 'non-central chi distribution', 'outage probability', 'terahertz']"
"Intelligent Reflecting Surfaces (IRSs) have recently emerged as a promising solution for realizing the smart radio environment concept by leveraging the characteristics of metamaterials and large antenna arrays. However, the existing works on IRS do not account for the transceiver impairments while analyzing the performance of IRS assisted wireless systems. This paper investigates the impact of transceiver hardware imperfections on the performance of IRS-assisted wireless systems. Specifically, we have analyzed the spectral efficiency (SE), the energy efficiency (EE) and the outage probability of IRS-assisted wireless systems by deriving their closed-form expressions and verifying them through simulation results. The results show the importance of modeling and compensating for hardware impairment as they significantly restrict the performance of such systems.","['Wireless communication', 'Closed-form solutions', 'Probability', 'Distortion', 'Transceivers', 'Hardware', 'Power system reliability']","['Intelligent reflecting surfaces', 'performance analysis', 'spectral efficiency', 'energy efficiency', 'outage', 'hardware impairments', 'relay']"
"The statistical characterization of a sum of random variables (RVs) is useful for investigating the performance of wireless communication systems. We derive exact closed-form expressions for the probability density function (PDF) and cumulative distribution function (CDF) of a sum of independent but not identically distributed (i.n.i.d.) Fisher-Snedecor F RVs. Both PDF and CDF are expressed in terms of the multivariate Fox's H-function. Besides, a simple and accurate approximation to the sum of i.n.i.d. Fisher-Snedecor F variates is presented using the moment matching method. The obtained PDF and CDF are used to evaluate the performance of wireless communication applications including the outage probability, the effective capacity, and the channel capacities under four different adaptive transmission strategies. Moreover, the corresponding approximate expressions are obtained to provide useful insights for the design and deployment of wireless communication systems. In addition, we derive simple asymptotic expressions for the proposed mathematical analysis in the high signal-to-noise ratio regime. Finally, the numerical results demonstrate the accuracy of the derived expressions.","['Probability density function', 'Fading channels', 'Random variables', 'Channel capacity', 'Wireless communication', 'Signal to noise ratio', 'Performance analysis']","['Channel capacity', 'effective capacity', 'Fisher-Snedecor F-distribution', 'sum of random variables']"
"Dynamic and Adaptive Load Balancing (DALB) and Controller Adaption and Migration Decision (CAMD) frameworks are the recently developed efficient controller selection frameworks that solved the challenge of load-imbalance in Software-Defined Networking (SDN). While CAMD framework was established to be efficient over DALB framework yet it was not efficient when the incoming-traffic load was elephant flow, hence, leading to a significant reduction in the overall system performance. This study had proposed an Improved Switch Migration Decision Algorithm (ISMDA) that solved the network challenge when the incoming load is elephant flow. The balancing module of the switch migration framework, which runs on each controller, is initiated during the controller load imbalance phase. The improved framework used the controller variance and controller average load status to determine the set of underloaded controllers in the network. The constructed efficient migration model was used to, simultaneously, identify both the migration cost and load-balancing variation for the optimal selection of controller among the set of underloaded controllers. The controller throughput, response time, number of migration space and packet loss were used as the performance comparison metrics. The average controller throughput of ISMDA increased with 7.4% over CAMD framework while average response time of the proposed algorithm improved over CAMD framework with 5.7%. Similarly, the proposed framework had 5.6% average improved migration space over CAMD framework and the packet-loss of ISMDA had average 6.4% performance over the CAMD framework. It was concluded that ISMDA was efficient over CAMD framework when the incoming traffic load is elephant flow.","['Switches', 'Load management', 'Time factors', 'Throughput', 'Process control', 'Protocols']","['SDN', 'load balancing', 'switch migration', 'algorithm', 'distributed controllers']"
"Ever-increasing energy consumption, the depletion of non-renewable resources, the climate impact associated with energy generation, and finite energy-production capacity are important concerns that drive the urgent creation of new solutions for energy management. In this regard, by leveraging the massive connectivity provided by emerging 5G communications, this paper proposes a long-term sustainable Demand-Response (DR) architecture for the efficient management of available energy consumption for Internet of Things (IoT) infrastructures. The proposal uses Network Functions Virtualization (NFV) and Software Defined Networking (SDN) technologies as enablers and promotes the primary use of energy from renewable sources. Associated with architecture, this paper presents a novel consumption model conditioned on availability and in which the consumers are part of the management process. To efficiently use the energy from renewable and non-renewable sources, several management strategies are herein proposed, such as prioritization of the energy supply and workload scheduling using time-shifting capabilities. The complexity of the proposal is analyzed in order to present an appropriate architectural framework. The energy management solution is modeled as an Integer Linear Programming (ILP) and, to verify the improvements in energy utilization, an algorithmic solution and its evaluation are presented. Finally, open research problems and application scenarios are discussed.","['Proposals', 'Energy management', 'Computer architecture', '5G mobile communication', 'Energy consumption', 'Internet of Things', 'Network function virtualization']","['Energy efficiency', 'energy management', 'demand response', 'IoT', 'green energy', 'NFV', 'renewable energy', 'SDN']"
"In this paper, we study the problem of topology optimization and routing in integrated access and backhaul (IAB) networks, as one of the promising techniques for evolving 5G networks. We study the problem from different perspectives. We develop efficient genetic algorithm-based schemes for both IAB node placement and non-IAB backhaul link distribution, and evaluate the effect of routing on bypassing temporal blockages. Here, concentrating on millimeter wave-based communications, we study the service coverage probability, defined as the probability of the event that the user equipments’ (UEs) minimum rate requirements are satisfied. Moreover, we study the effect of different parameters such as the antenna gain, blockage, and tree foliage on the system performance. Finally, we summarize the recent Rel-16 as well as the upcoming Rel-17 3GPP discussions on routing in IAB networks, and discuss the main challenges for enabling mesh-based IAB networks. As we show, with a proper network topology, IAB is an attractive approach to enable the network densification required by 5G and beyond.","['Routing', 'Wireless communication', 'Optimization', 'Network topology', '3GPP', 'Topology', 'Resource management']","['Integrated access and backhaul', 'IAB', 'genetic algorithm', 'node selection', 'topology optimization', 'densification', 'millimeter wave', '(mmWave) communications', '3GPP', 'stochastic geometry', 'poisson point process', 'coverage probability', 'germ-grain model', 'wireless backhaul', '5G NR', 'blockage', 'relay', 'routing', 'tree foliage', 'machine learning']"
"This paper considers the design of beamforming for orthogonal time frequency space modulation assisted non-orthogonal multiple access (OTFS-NOMA) networks, in which a high-mobility user is sharing the spectrum with multiple low-mobility NOMA users. In particular, the beamforming design is formulated as an optimization problem whose objective is to maximize the low-mobility NOMA users’ data rates while guaranteeing that the high-mobility user’s targeted data rate can be met. Both the cases with and without channel state information errors are considered, where low-complexity solutions are developed by applying successive convex approximation and semidefinite relaxation. Simulation results are also provided to show that the use of the proposed beamforming schemes can yield a significant performance gain over random beamforming.","['NOMA', 'Array signal processing', 'Time-frequency analysis', 'Base stations', 'Signal to noise ratio', 'Interference']","['Non-orthogonal multiple access', 'orthogonal time frequency space modulation', 'beamforming', 'MIMO']"
"In this work, we propose a novel sidechain structure via an optimized two-way peg protocol for device authentication in the smart community in order to overcome the limitations of existing approaches. The proposed scheme uses private side blockchains to distribute and manage the local registration and authentication processes, in addition to a local mainchain block to circulate the information record with other smart systems. More importantly, we propose the optimized two-way peg protocol in the proposed sidechain system in order to prevent the worthless information injection attack during the authentication information sharing procedure between the main chain and side blockchains. The optimized two-way peg protocol supervises the availability of the required information by dynamically evaluating the trustworthiness of each smart device. The evaluation is based on numerous criteria, such as the authentication method, previous authentication information sharing history, and local authentication results. Consequently, the simulation results prove the superiority of the proposed scheme in terms of reducing authentication time, improving information management efficiency and decreasing storage consumption as compared to existing works, and the applicability and feasibility of the optimized two-way peg protocol have been approved. It is noteworthy that the proposed sidechain-based method shows its superiority in reducing the cost of authentication time compared with the blockchain-based method when using blockchain structure. The reflected savings are 33.33%, 34.29%, and 36.36% when in comparison to the conventional authentication process without applying any additional method, the authentication process using the proposed sidechain based method, and the authentication process using the blockchain based method, respectively.","['Authentication', 'Protocols', 'Logic gates', 'Smart cities', 'Information management']","['Smart community', 'blockchain', 'information sharing', 'device authentication', 'sidechain', 'two-way peg protocol']"
"Predominant network intrusion detection systems (NIDS) aim to identify malicious traffic patterns based on a handcrafted dataset of rules. Recently, the application of machine learning in NIDS helps alleviate the enormous effort of human observation. Federated learning (FL) is a collaborative learning scheme concerning distributed data. Instead of sharing raw data, it allows a participant to share only a trained local model. Despite the success of existing FL solutions, in NIDS, a network’s traffic data distribution does not always fit into the single global model of FL; some networks have similarities with each other but other networks do not. We propose Segmented-Federated Learning (Segmented-FL), where by employing periodic local model evaluation and network segmentation, we aim to bring similar network environments to the same group. A comparison between FL and our method was conducted against a range of metrics including the weighted precision, recall, and F1 score, using a collected dataset from 20 massively distributed networks within 60 days. By studying the optimized hyperparameters of Segmented-FL and employing three evaluation methods, it shows that Segmented-FL has better performance in all three types of intrusion detection tasks, achieving validation weighted F1 scores of 0.964, 0.803, and 0.912 with Method A, Method B, and Method C respectively. For each method, this scheme shows a gain of 0.1%, 4.0% and 1.1% in performance compared with FL.","['Operating systems', 'Traffic control', 'Telecommunication traffic', 'Intrusion detection']","['Cybersecurity', 'deep learning', 'intrusion detection', 'segmented-federated learning', 'LAN', 'convolutional neural network']"
"Increased data rates and very low-latency requirements place strict constraints on the computational complexity of channel decoders in the new 5G communications standard. Practical low-density parity-check (LDPC) decoder implementations use message-passing decoding with finite precision, which becomes coarse as complexity is more severely constrained. In turn, performance degrades as the precision becomes more coarse. Recently, the information bottleneck (IB) method was used to design mutual-information-maximizing mappings that replace conventional finite-precision node computations. As a result, the exchanged messages in the IB approach can be represented with a very small number of bits. 5G LDPC codes have the so-called protograph-based raptor-like (PBRL) structure which offers inherent rate-compatibility and excellent performance. This paper extends the IB principle to the flexible class of PBRL LDPC codes as standardized in 5G. The extensions include IB decoder design for puncturing and rate-compatibility. In contrast to existing IB decoder design techniques, the proposed decoder can be used for a large range of code rates with a static set of optimized mappings. The proposed construction approach is evaluated for a typical range of code rates and bit resolutions ranging from 3 bit to 5 bit. Frame error rate simulations show that the proposed scheme always outperforms min-sum decoding algorithms and operates close to double-precision sum-product belief propagation decoding. Furthermore, alternatives to the lookup table implementations of the mutual-information-maximizing mappings are investigated.","['Decoding', 'Parity check codes', 'Quantization (signal)', 'Random variables', '5G mobile communication', 'Belief propagation']","['LDPC codes', '5G', 'message-passing decoding', 'mutual-information based signal processing', 'information bottleneck method', 'machine learning']"
"Integrated sensing and communication (ISAC) has been widely recognized as a key technology in future sixth-generation (6G) wireless networks, especially for emerging applications and scenarios demanding both high-performance sensing and communication functionalities. The ISAC technique has the potential of enabling sensing and communication functionalities in a single hardware platform, even sharing the same waveform, thus, achieving the reduced cost of hardware implementation and the efficient use of spectrum resources. In this paper, we commence with the discussion on sensing and communication at the current stage from the view of motivations, applications, and challenges. Then, we provide a comprehensive survey of the state-of-the-art approaches to the ISAC technique from the waveform design perspective. To be specific, we classify the waveform design methods into three categories, namely, communication-centric waveform design, sensing-centric waveform design, and joint waveform optimization and design. In addition, potential research directions and challenges for future ISAC waveform design are outlined.","['Sensors', 'OFDM', 'Symbols', 'Optimization', 'Ions', 'Codes', '6G mobile communication']","['6G', 'integrated sensing and communication', 'communication-centric waveform design', 'sensing-centric waveform design', 'joint waveform optimization and design']"
"Wireless traffic usage forecasting methods can help to facilitate proactive resource allocation solutions in cloud managed wireless networks. In this paper, we present temporal and spatial analysis of network traffic using real traffic data of an enterprise network comprising 470 access points (APs). We classify and separate APs into different groups according to their traffic usage patterns. We study various statistical properties of traffic data, such as auto-correlations and cross-correlations within and across different groups of APs. Our analysis shows that the group of APs with high traffic utilization have strong seasonality patterns. However, there are also APs with no such seasonal patterns. We also study the relation between number of connected users and traffic generated, and show that more connected users do not always mean more traffic data, and vice versa. We use Holt-Winters, seasonal auto-regressive integrated moving average (SARIMA), long short-term memory (LSTM), gated recurrent unit (GRU) and convolutional neural network (CNN) methods for forecasting traffic usage. Our results show that there is no single universal best method that can forecast traffic usage of every AP in an enterprise wireless network. The combined models such as CNN-LSTM and CNN-GRU are also used for spatio-temporal forecasting of a single AP traffic usage. The results show that considering spatial dependencies of neighboring APs can improve the forecasting performance of a single AP if it has significant spatial correlations.","['Forecasting', 'Time series analysis', 'Wireless networks', 'Data analysis', 'Machine learning', 'Resource management']","['5G', 'CNN', 'CNN-GRU', 'CNN-LSTM', 'forecasting', 'GRU', 'holt-winters', 'LSTM', 'neural network', 'real network data', 'SARIMA', 'spatio-temporal', 'temporal', 'time series analysis', 'WLAN']"
"In the beyond 5G networks, extraordinary demands for data rates and capacity are to be met. A possible candidate to address these challenges is Non-Orthogonal Multiple Access (NOMA) technique, which leads to higher diversity gains and massive connectivity. One caveat of NOMA is the increased receiver complexity to nullify the Inter User Interference (IUI) through Successive Interference Cancellation (SIC). In this paper, a cooperative relaying scheme is employed to improve the overall diversity gain and data rates of the NOMA system. Extrinsic Information Transfer (EXIT) charts are employed to examine the cooperative NOMA system’s user fairness as well as its performance while implementing the IRregular Convolutional Code (IRCC). The EXIT chart using IRCC evaluates the convergence analysis for the proposed system. Furthermore, the implementation of EXIT charts for optimization convergence is exploited by using power optimization and the SIC for the joint rate to evaluate the fairness of the system. Simulation results shows that cooperative NOMA helps to achieve higher diversity gain and improved data rate for the cooperative NOMA system.","['NOMA', 'Silicon carbide', 'Resource management', 'Multiuser detection', 'Interference', 'Relays', 'Receivers']","['Cooperative communications', 'extrinsic information transfer', 'multiple access', 'non-orthogonal multiple access', 'orthogonal multiple access', 'successive interference cancellation']"
"Driven by the limited radio spectrum resources and the high energy consumption of wireless devices, symbiotic radio (SR) has recently been proposed to support passive Internet-of-Things (IoT) networks, where a primary transmitter (PT) transmits information to a primary reader (PR), while passive backscatter devices (BDs) modulate their own information on the received primary signal and backscatter the modulated signal to the same PR by adjusting their reflection coefficients. Existing works on SR have mainly studied the case of a single BD while without considering the BD's energy harvesting (EH) ability. In this paper, we aim to maximize the energy efficiency (EE) of an SR system that includes multiple BDs each being able to harvest energy while backscattering, by jointly optimizing the PT transmission power and the BDs' reflection coefficients and time division multiple access (TDMA) time slot durations for both the parasitic SR (PSR) and commensal SR (CSR) cases. To solve the formulated non-convex optimization problems, we propose a Dinkelbach-based iterative algorithm that builds on the block coordinated decent (BCD) method and the successive convex programming (SCP) technique. Simulation results show that the proposed algorithm converges fast, and the system EE is maximized when the BD that can provide the highest EE is allocated the maximum allowed time for backscattering while guaranteeing the throughput requirements for both the primary link and the other backscatter links.","['Backscatter', 'Throughput', 'Time division multiple access', 'Radio frequency', 'Symbiosis', 'Simulation', 'Radio transmitters']","['Backscatter communication', 'energy efficiency', 'resource allocation', 'symbiotic radio', 'wireless power transfer']"
"Though visible-light communication (VLC) channels are contained by opaque boundaries, they present unique challenges in the development of multi-user/multi-cell scenarios. In this paper, two hybrid transmission schemes are proposed for managing multiple users in multi-cell VLC networks. The proposed schemes are based on using non-orthogonal multiple access (NOMA) in the network access points (APs), while applying zero-forcing (ZF) pre-coding to the cell edge users' signals, which are cooperatively broadcast from the APs. The proposed approach allows a reduction of the inter-cell interference affecting the cell-edge users thanks to ZF pre-coding, while dealing with inter-user interference for cell-center users via NOMA signaling. Considering different transmission scenarios, we show the improvement in the network total achievable data rate as well as fairness, as compared to conventional NOMA. For example, for a typical scenario considered, an improvement of up to 39% in total achievable rate and up to 112% in the network fairness is achieved. The proposed approach also presents a clear advantage over the conventional ZF pre-coding, for which the maximum number of users is constrained to the number of APs.","['NOMA', 'Interference', 'Light emitting diodes', 'Computer architecture', 'MISO communication', 'Silicon carbide', 'Microprocessors']","['Visible light communications', 'multi-user networks', 'non-orthogonal multiple access', 'pre-coding']"
