abstracts,ieee_keywords,author_keywords
"Cameras and light detection and ranging (LiDAR) sensors are commonly used together in autonomous vehicles to provide rich color and texture information and information on the location of objects, respectively. However, fusing image and point-cloud information remains a key challenge. In this article, we propose D-S augmentation as a 3-D object detection method based on point-cloud density and semantic augmentation. Our proposed approach first performs 2-D bounding box detection and instance segmentation on an image. Then, a LiDAR point cloud is projected onto an instance segmentation mask, and a fixed number of random points are generated. Finally, a globalN-nearest neighbor clustering is used to associate random and projected points to give depth to virtual points and complete point-cloud density augmentation (P-DA). Then, point-cloud semantic augmentation (P-SA) is performed, in which the instance segmentation mask of an object is used to associate it with the point cloud. The instance-segmented class labels and segmentation scores are assigned to the projected cloud, and the projection points added with 1-D features are inversely mapped to the point-cloud space to obtain a semantically augmented point cloud. We conducted extensive experiments on the nuScenes (Caesar et al., 2020) and KITTI (Geiger et al., 2012) datasets. The results demonstrate the effectiveness and efficiency of our proposed method. Notably, D-S augmentation outperformed a LiDAR-only baseline detector by +7.9% in terms of mean average precision (mAP) and +5.1% in terms of nuScenes detection score (NDS) and outperformed the state-of-the-art multimodal fusion-based methods. We also present the results of ablation studies to show that the fusion module improved the performance of a baseline detector.","['Point cloud compression', 'Three-dimensional displays', 'Object detection', 'Feature extraction', 'Laser radar', 'Semantics', 'Sensor phenomena and characterization']","['3-D object detection', 'multimodal fusion', 'point-cloud density augmentation', 'point-cloud semantic augmentation']"
"Along with analysis and practical implementation, simulations play a key role in wireless networks and computational offloading research for several reasons. First, the simulations provide the ability to easily obtain the data for a complex system’s model evaluation. Second, simulated data provide a controlled environment for experimentation, allowing models and algorithms to be tested for robustness and identifying potential limitations before deploying them in real-world applications. Choosing the most appropriate tool for simulation might be challenging and depends on several factors, such as the main purpose, complexity of data, researcher skills, community support, and available budget. As of the time of the present analysis, several system-level open-source tools for modeling computational offloading also cover the systems’ communications side, such as CloudSim, CloudSim Plus, IoTSim-Edge, EdgeCloudSim, iFogSim2, PureEdgeSim, and YAFS. This work presents an evaluation of those based on the unique features and performance results of intensive workload- and delay-tolerant scenarios: XR with an extremely high data rate and workload; remote monitoring with a low data rate with moderate delays and workload requirements; and data streaming as a general human traffic with a relatively high bit rate but moderate workload. The work concludes that CloudSim provides a reliable environment for virtualization on the host resources, while YAFS shows minimal hardware usage, while IoTSim-Edge, PureEdgeSim, and EdgeCloudSim have fewer implemented features.","['Cloud computing', 'Computational modeling', 'Edge computing', 'Data models', 'Sensors', 'Servers', 'Wireless sensor networks']","['Cloud computing', 'edge computing', 'fog computing', 'modeling', 'simulation']"
"Conventional face direction estimation techniques detect the characteristic parts of the face, such as the nose, eyes, and mouth, and estimate the face orientation based on the movements of these features. However, these methods cannot accurately estimate the face direction when the characteristic parts of the face are hidden; for example, when the face is turned sideways or a mask is worn. Face detection using point cloud data has been investigated as a solution to these issues. Previous studies applied five classes of face direction estimation for the head using 3-D point cloud data. However, considering the practical use of driver assistance systems that verify the driver’s status, these five classes are not sufficient for accurately detecting the face direction, and a more precise horizontal wide-range angle detection approach is necessary. In this study, we acquired 3-D point cloud data ink(wherek>5) classes while accurately measuring the horizontal angle of the face during the acquisition of the training data using gyroscopic sensors. The training data captured by this depth-gyro sensor integration generates accurate depth data for each direction. As a result, a low number of point cloud data samples for each face direction were sufficient for generating the directional classification model. Therefore, this depth-gyro sensor integrated data capturing significantly reduces the amount of required training data. Furthermore, we applied a weight reduction process for the point cloud data to reduce the training time and performed deep learning to estimate the face direction. The proposed method achieved high performance in face direction detection using deep learning, even with a comparatively small dataset.","['Faces', 'Point cloud compression', 'Cameras', 'Gyroscopes', 'Deep learning', 'Training', 'Three-dimensional displays']","['Deep learning', 'depth sensor', 'gyro sensor', 'point cloud data', 'point cloud data resolution reduction']"
"This paper presents a relative pressure sensor fabricated by a standard industrial flexible printed circuit board (FPCB) technology. The passive wireless sensor consists of a variable sensing capacitor and a planar coil inductor. When the external pressure is applied to the sensing capacitor, it changes the air gap and shifts the LC resonance frequency which is detected by an antenna wirelessly. The sensing cavity of the variable capacitor is extended to the opening at the end of an embedded pressure channel in the FPCB strip to enable relative pressure measurement. Measurement results showed that the proposed sensor with such an open sensing cavity had much higher frequency sensitivity (up to 0.4 %/mmHg) compared with the sensor with a sealed cavity (< 0.01 %/mmHg in this work and ≤ 0.08 in literature). With the enhanced sensitivity, the measured pressure resolution could reach 0.2 mmHg. The potential application of the proposed sensor includes gauge pressure measurement with respect to local atmospheric pressure, such as intracranial pressure (ICP) monitoring, without complicated re-calibration procedures. The flat FPCB structure facilitates applications with limited space for sensor installation, such as in the subdural implantation procedures. Furthermore, the proposed technology enables future development of flexible microfluidic devices.","['Sensors', 'Capacitors', 'Sensor phenomena and characterization', 'Pressure sensors', 'Sensitivity', 'Capacitive sensors', 'Resonant frequency']","['Pressure sensor', 'relative pressure', 'gauge pressure', 'intracranial pressure (ICP)', 'wireless', 'LC resonance', 'flexible printed circuit board (FPCB)', 'flexible microfluidic devices']"
"Trip-related falls are a major concern, especially for older adults and individuals with gait impairments as they can lead to serious injuries, hospitalizations, and negatively impacting the quality of life. A low minimum toe clearance (MTC) can be a predictor of tripping risk, and thus, increasing the MTC is a possible way to reduce trip-related falls. In this article, a wearable system is proposed that can measure the MTC in real time using two time-of-flight (ToF) sensors on the shoe and provide auditory biofeedback using a piezo buzzer. Ten healthy female adults were recruited to walk in four conditions: baseline, biofeedback, short retention (same day), and long retention (next day) to design and validate our gait training tool. Average MTC values were compared pre-feedback, post-feedback, and post-retention, and our analysis revealed significant differences between the feedback and retention sessions for the training system. Therefore, the proposed system has the potential to be used as a wearable training system to minimize tripping risks in older adults and gait-impaired populations.","['Biological control systems', 'Sensors', 'Training', 'Legged locomotion', 'Visualization', 'Foot', 'Wearable sensors']","['Biofeedback', 'fall prevention', 'foot clearance', 'gait analysis', 'gait rehabilitation', 'gait training', 'time-of-flight (ToF) sensor', 'tripping', 'wearable']"
"The diagnostic accuracy (ACC) of otitis media with effusion (OME) depends on a clinician’s experience and evaluation tools. Various assessment technologies have been applied to support clinical diagnosis, such as digital otoscopy and tympanometry. However, several challenges and issues limit the capabilities and usability of these assessment technologies, including high costs and needing to rely on specialists’ interpretations. In this work, we designed and validated OME detection using a machine learning (ML) model and in-ear microphones. Two off-the-shelf microphones were placed in the bilateral ear canals to record the voice when participants pronounced five 3-s sustained vowel sounds. Various signal processing and ML techniques were applied to the recordings, and the magnitude spectrograms of the vowel sound recording from in-ear microphones can distinguish ears with OME from healthy ears according to the differences in high-frequency response. Our results using in-ear microphones and ML algorithms had an ACC of 80.65% in detecting OME, similar to that of typical OME detection approaches. This work demonstrates the potential to provide healthcare practitioners with a simple, safe, and more reliable expert-level diagnostic tool.","['Ear', 'Microphones', 'Acoustics', 'Recording', 'Machine learning', 'Irrigation', 'Feature extraction']","['In-ear microphones', 'machine learning (ML)', 'otitis media with effusion (OME)']"
"The high-accuracy key points measurement is necessary for shipbuilding, and numerous measuring systems have been invented. However, there are still limitations and challenges in measurement frequency, calibration method and environmental disturbances. This paper presents a novel and automatic measurement and position system based on laser scan technology. The system components and mathematical model are introduced. Subsequently, a fast calibration method is established, also different calibration schemes and calibration algorithms are discussed. To avoid the environmental disturbances to this system, a robust positioning algorithm based on maximum likelihood estimation is presented. A series of simulation and verification experiments in normal and interferential environment are designed to evaluate the precision of the proposed system. The results shows that the system's position accuracy can reach 1.00mm with 50Hz output whether there are disturbances or not, which can meet the need of position in the confined cabin.","['Receivers', 'Measurement by laser beam', 'Mathematical model', 'Calibration', 'Lasers', 'Position measurement', 'Theodolites']","['Shipbuilding', 'laser scan', 'fast calibration', 'robust algorithm', 'high precision position system']"
"Ceramic materials have many striking prospects as temperature sensors. Still, some inevitable shortcomings comprising toxicity, low biocompatibility, extensive response as well as recovery times, poor sensitivity, and hysteresis obstruct them from various progressive uses. Therefore, in this current exploration, a capacitive temperature sensor has been designed and developed using a lead-free ferroelectric ceramic Bi(Fe2/3Ta1/3)O3(BFT) by solid-state sintering technique. Compared with the conventional capacitive temperature sensor, the proposed BFT-based temperature sensor has a relatively high sensitivity of 280 fF/°C, a fast response time (4.27 s), and a recovery time (7.39 s). The developed sensor provides a reversible response with relatively low hysteresis and excellent repeatability over multiple cycles. The sensor’s response has been recorded for 30 days to confirm long-term stability. The excellent sensing properties of nontoxic BFT sensors make them a very promising electronic component for the development of high-performance capacitive temperature sensors for advanced electronic applications.","['Temperature sensors', 'Sensors', 'Capacitive sensors', 'Temperature measurement', 'Sensor phenomena and characterization', 'Capacitors', 'Temperature']","['Active low-pass filter (LPF)', 'capacitive temperature sensor', 'ferroelectric ceramic', 'relatively low hysteresis', 'sensitivity']"
"Functionalization plays a crucial role in the development of biosensors. In this study, bioreceptors were directly immobilized onto the surface of a sensing layer after physical activation, avoiding the need for longer and more complex functionalization systems. This direct immobilization was applied to an optical sensing platform based on lossy mode resonances (LMRs) generated by a thin film of titanium (IV) dioxide/poly(sodium 4-styrenesulfonate) (TiO2/PSS). To generate the LMR, a 200-μmbare optical fiber was coated with TiO2/PSS using the layer-by-layer self-assembly technique. The PSS of the sensing layer was then physically activated using either UV-ozone or plasma to immobilize antirabbit immunoglobulin G (IgG) bioreceptors. This enabled specific and label-free detection of rabbit IgG concentrations ranging from 0.002 to 2 mg/mL. The results presented in this work include the real-time detection of rabbit IgG, a comparison between the two activation techniques (UV-ozone and plasma), and an analysis of the biosensor’s reusability over four consecutive cycles, which demonstrates the promising potential of the TiO2/PSS sensing layer for biosensing applications.","['Biosensors', 'Sensors', 'Surface treatment', 'Optical fiber sensors', 'Optical fibers', 'Polymers', 'Plasmas']","['Biosensor', 'layer-by-layer (LbL)', 'lossy mode resonance (LMR)', 'optical fiber', 'titanium (IV) dioxide (TiO₂) thin film']"
"Modern monostatic radar-based human activity recognition (HAR) systems perform very well as long as the direction of human activities is either toward or away from the radar. The monostatic single-input–single-output (SISO) and monostatic multiple-input–multiple-output (MIMO) radar systems cannot detect motion of an object that moves perpendicularly to the radar’s boresight axis. Due to this physical layer limitation, today’s radar-based HAR systems fail to classify multidirectional human activities. In this article, we resolve this typical but critical physical layer problem of contemporary HAR systems. We propose a HAR system underlying a distributed MIMO radar configuration, where multiple antennas of a millimeter wave (mm-wave) MIMO radar system (Ancortek SDR-KIT 2400T2R4) are distributed in an indoor environment. In our proposed HAR system, we have two independent and identical monostatic radar subsystems that irradiate and capture the multidirectional human movement from two perspectives, which allows to compute two distinct time-variant (TV) radial velocity distributions. A feature extraction network extracts numerous features from the measured TV radial velocity distributions, which are then fused by a multiclass classifier to detect five types of human activities. The proposed multiperspective MIMO-radar-based HAR system achieves a classification accuracy of 98.52%, which surpasses the accuracy of SISO radar-based HAR system by more than 9%. Our approach resolves the physical layer limitations of modern HAR systems that are based on either monostatic SISO or monostatic MIMO radar systems.","['Human activity recognition', 'Radar', 'MIMO radar', 'Sensors', 'Feature extraction', 'MIMO communication', 'Deep learning']","['Deep learning', 'direction-independent human activity recognition (HAR)', 'fall detection', 'feature fusion', 'multistatic radar', 'multiview radar sensing', 'orientation-independent HAR']"
"Realization of “Fourier transform infrared (FT-IR) on a chip” holds the potential of a disruptive technology for downhole chemical analysis within the oil and gas industry. One of the critical obstacles to downhole integration though has been the cooling requirements of conventional technologies. Here, we report the design and numerical analysis of an uncooled miniaturized Fourier transform mid-infrared (FT-MIR) spectrometer compatible with downhole thermal environments, enabled by a broadband mid-infrared metasurface detector/source combination derived from a geometric inversion of a set of conformal mapping contours. The metasurface is numerically found to exhibit a near-zero index metamaterial (NZIM) behavior with absorption characterized by surface plasmon resonances confined to the ultrathin (λ/300) metasurface plane, making the absorption properties of the microbolometer design much less sensitive to the remaining support structure than in typical designs. This feature allows the metasurface to be integrated on a single VO2 substrate operated at elevated downhole temperatures that coincide with the metal–insulator transition region. Within this transition region, the VO2 material exhibits enhanced thermometric properties, enabling an uncooled microbolometer design with predicted maximum detectivityD∗=1.5×1010cmHz−−−√/Wand noise equivalent difference temperature (NEDT) of 1 mK at a modulation frequency of 500 Hz. These parameters approach entry-level lab FT-MIR spectrometers and could represent a significant step in deploying mid-infrared spectroscopy into oilfield downhole logging applications.","['Metasurfaces', 'Absorption', 'Geometry', 'Optical resonators', 'Temperature', 'Sensors', 'Detectors']","['Downhole logging', 'Fourier transform mid-infrared (FT-MIR)', 'perfect metasurface absorber (PMA)']"
"Capacitive sensing at long ranges (10x the plate diameter) for long-term environmental monitoring can be limited by slow but significant measurement drifts from charge induction, which can exceed the small capacitance variations of interest, below 0.01%. This paper proposes a slope modulation differential capacitance measurement method for single-plate capacitive sensors operating in loading mode that effectively rejects noise from quasi-constant drift currents. It is based on periodical plate capacitance charge-discharge, like the period modulation frontends (astable multivibrators) that were used in past work, but it uses a constant oscillation period and compares the slopes of adjacent plate voltage ramps. Plate capacitance is calculated by averaging the slope magnitudes, which rejects the noise from quasi-constant drift currents. The sensitivity and noise rejection are compared with the period modulation techniques analytically, and the results are validated using simulations and experiments. They show that human body sensing range doubles and the noise floor is substantially lower compared to the state-of-the-art (period modulation).","['Sensors', 'Modulation', 'Capacitive sensors', 'Capacitance', 'Capacitance measurement', 'Oscillators', 'Current measurement']","['Capacitive sensor', 'differential measurement', 'drift rejection', 'noise reduction', 'environmental monitoring']"
"Intelligent fault detection and classification is a cornerstone of prognostic and health management of rotating machinery (RM) research. Correctly classifying and predicting RM faults not only increases productivity in industrial plants but also reduces maintenance costs. The datasets from real facilities needed to train fault classifiers often have few samples due to the expense of provoking faults in real scenarios to obtain data. This article proposes the use of the tabular prior-data fit network (TabPFN) model for the classification of faults in RM. TabPFN is a model which has been pretrained with a large amount of synthetic data with many causal relationships. This allows the model to perform Bayesian inference on the data used for training. The advantages of this model are its ability to be trained with limited data without generating overfitting problems and its high speed (if a graphics processing unit (GPU) is available). To compare its performance with traditional algorithms for tabular classification such as XGboost and random forest, three public datasets were used. Results show that TabPFN performs more accurately than algorithms with limited data, so it is suitable to be deployed in real scenarios when the amount of data available from the monitored RM is limited.","['Vibrations', 'Machinery', 'Training', 'Data models', 'Sensors', 'Feature extraction', 'Fault diagnosis']","['Fault classification', 'IIoT', 'predictive maintenance', 'rotating machinery (RM)', 'tabular prior-data fit network (TabPFN)']"
"In this article we present a method that aims towards more ideal number concentration response of a diffusion charger and diffusion collector-based particle sensor (Dekati ePNC) by utilizing reduced pressure conditions in the sensor. A model is derived for the charger and diffusion collector stage of the sensor as well as for the total particle number concentration response. The derived model is validated with experimental characterization measurements in different operation pressures. The experimental results show that reduced operation pressure makes the sensor response less dependent on particle size, approaching pure particle number response. The obtained results improve the feasibility of the diffusion-charging based method in the measurement of particle number concentration.","['Particle measurements', 'Atmospheric measurements', 'Ions', 'Instruments', 'Electrostatic measurements', 'Sensor phenomena and characterization', 'Mathematical models']","['Aerosols', 'air pollution', 'air quality', 'environmental monitoring', 'nanoparticles', 'particle charging', 'particle measurements', 'diffusion charger', 'diffusion battery', 'effect of pressure']"
"To develop a measurement system for calibrating high-frequency dynamic pressure that is capable of acting as a primary dynamic pressure calibration standard, a new concept of the shock tube, called the diaphragmless shock tube, has recently been developed. In most such shock tubes the diaphragm is replaced with a commercially available, ISTA KB fast-opening valve. In this article a numerical model was built in OpenFOAM to investigate the effects of the opening mechanism of ISTA KB-40-100 fast-opening valve on the formation of the shock wave in a shock tube with an internal radius of 20 mm. Numerical simulations were performed for the driver-driven pressure ratio of 40 and the valve-opening speeds of 5 m/s, 10 m/s and 20 m/s, which were compared with the case of instantaneous valve opening, and the results predicted by the ideal shock tube theory. The observed variables were the mass flow through the valve, as well as the pressure, the temperature and the shock wave velocity in the formation region behind the valve. The results show that when the shock wave undergoes an initial acceleration, the shock front accelerates more at higher opening speeds of the valve. The results also show that the valve-opening mechanism generates a series of reflection waves that propagate into the driven section, giving the shock wave velocity an oscillatory character, which can affect the calibration and measurement capability of the shock tube as a primary high-frequency, time-varying, pressure calibration standard.","['Electric shock', 'Electron tubes', 'Shock waves', 'Valves', 'Sensors', 'Calibration', 'Sensor phenomena and characterization']","['Time-varying pressure', 'primary calibration method', 'diaphragmless shock tube', 'shock wave formation', 'numerical simulations', 'OpenFOAM']"
"Lactococcus lactis bacteriophage infections in milk prevent the proper lactic fermentation, leading to the production of unsaleable low-quality products and great economic losses in the dairy industry. In this work, we present an innovative biosensing approach for the cost-effective detection of L. lactis phages in milk-based samples through electrochemical impedance spectroscopy (EIS). The detection is based on the evident parametric shifts in the charge transfer resistance and in the impedance phase at 100 Hz caused by different bacteria proliferation due to phage activity. The EIS results are compared with optical absorbance measurements at 600 nm, in order to validate the proposed method. Preliminary experimental tests with filtered milk-based samples confirm the sensor capability to detect phages at different concentrations in milk-based solutions in less than 4 hours. In order to reach a higher sensitivity, we propose a new milk pre-treatment adding calcium chloride (CaCl 2 ) to the samples. The EIS results with CaCl 2 -treated milk evidence an enhanced phage activity, which leads to a much larger parametric shift. Lastly, the sensor is tested with CaCl 2 -treated milk-based samples at different phages concentrations, obtaining an enhanced performance reaching the limit of detection of 10 3 PFU/mL.","['Bacteriophages', 'Microorganisms', 'Sensors', 'Dairy products', 'Biosensors', 'Optical filters', 'Optical variables measurement']","['Calcium chloride', 'electrochemical biosensor', 'electrochemical impedance spectroscopy', 'Lactococcus lactis', 'phage detection']"
"Fiber Bragg grating (FBG) sensors written by femtosecond laser pulses in polyamide-coated low bending loss optical fibers are successfully embedded in carbon composite structures, following laminating and light resin molding processes which optimize the size of each ply to address esthetic, drapability, and structural requirements of the final components. The sensors are interrogated by a tunable laser operating at around1.55 μm, and their response to temperature and strain variations is characterized in a thermally controlled chamber and by bending tests using suspended calibrated loads and a laser scanning system. Experimental results are in good agreement with simulations, confirming that the embedding process effectively overcomes potential issues related to FBG spectral distortion, birefringence, and losses. In particular, the effects of the composite material nonhomogeneity and FBG birefringence are investigated to evaluate their impact on the monitoring capabilities. A bimaterial mechanical beam model is proposed to characterize the orthotropic laminates, pointing out better accuracy in estimating the applied load with respect to the classical homogeneous beam model. A comparative analysis, performed on different instrumented carbon composite samples and supported by theory, points out the repeatability of the FBG sensors’ embedding process and the effectiveness of the technology for real-time accurate strain measurement. Based on such measurements, damages and/or changes in local stiffness can be effectively detected, allowing for structural health monitoring (SHM) of composite structures for applications in specific industrial fields such as automotive and aerospace.","['Sensors', 'Fiber gratings', 'Optical fiber sensors', 'Optical fibers', 'Carbon', 'Strain', 'Temperature sensors']","['Composite materials', 'fiber Bragg grating (FBG)', 'optical fiber sensors']"
"Internet of Things (IoT) is being increasingly used to enable continuous monitoring and sensing of physical things in the world. Energy efficiency is a critical aspect in its design and deployment, as IoT devices are usually battery-powered, and it is difficult, expensive, or even dangerous to replace the batteries in many real physical environments. In this article, an energy-efficient cloud-based IoT network model has been created by optimizing sensor selection, selecting the least number of hops, and leveraging fading sub-channel (sch) gain to reduce traffic power and cancel interference. Using the mixed integer linear programming (MILP), the optimization model and results are determined. The model assesses the outcomes of two possible scenarios: First, network optimization for energy efficiency based on the least number of hops, followed by a comparison with the second scenario. Second, energy-efficient network optimization by minimizing hops and selecting sch. The results indicate that the first scenario consumes more network traffic power in IoT devices, whereas the second scenario reduces network traffic power by an average of 27%.","['Internet of Things', 'Cloud computing', 'Sensors', 'Energy efficiency', 'Wireless sensor networks', 'Routing', 'Energy consumption']","['Cloud computing', 'energy efficiency', 'fading channel gain', 'interference cancellation', 'Internet of Things (IoT)', 'traffic power', 'transmission power']"
"This article introduces a new method for measuring finger joints’ motion based on the relative sliding motions of belts placed on the finger. Conventional mechanical methods used in wearable devices for measuring hand motions, such as a method using resistive sensors, require calibration for the difference in the fingers’ shapes of individuals. In contrast, the proposed method measures the metacarpophalangeal (MP), proximal interphalangeal (PIP), and distal interphalangeal (DIP) joints flex motion of a finger except for the thumb without the above individual calibration using the difference in the sliding amount of belts on the finger surface. The simple equations show that the relative sliding amount of belts is proportional to joint angles with a factor of the belt thickness. Therefore, the method only need to know the belts’ thickness beforehand to calculate the joint angles from the relative belt positions but not the fingers’ shapes. Experiments with a prototype showed that the proposed method estimated the joint motion of the finger model driven by servomotors with an accuracy of less than 1° in three kinds of motions. The device was in an early stage of development as a data glove, but the accuracies were comparable to other wearable devices. The layered belts mechanism proposed here can provide an option to design a device to realize simplified hand motion measurement by eliminating cumbersome calibration processing for each execution. Furthermore, the simple measurement principle also has an advantage in robustness to noise, such as the drift seen in the devices using inertial measurement units (IMUs).","['Belts', 'Thumb', 'Wires', 'Sensors', 'Motion measurement', 'Thickness measurement', 'Shape']","['Belts', 'goniometers', 'motion estimation', 'motion measurement', 'wearable sensors', 'wire']"
"The location of a vessel’s center of flotation during operation at sea plays an important role in the vessel’s longitudinal stability. The ability to accurately estimate the location of the center of flotation improves safety monitoring as it indicates how changes in the distribution of weight affect the vessel. In this paper, we propose a novel method for estimating the longitudinal location of a vessel’s center of flotation in waves using acceleration readings taken simultaneously at different locations along the length of the vessel. Specifically, we recorded accelerations of an autonomous surface vehicle (ASV) in a towing tank. The ASV was operated in head and following regular waves, which were kept at a constant wave height of 0.12 m while the wave frequency was increased from 0.5 to 0.8 Hz at increments of 0.1 Hz. The results show that multiple acceleration measurements can be used to correctly determine the center of flotation of a vessel in waves. In this experiment, the estimated location of the center of flotation varied as expected based on the longitudinal asymmetry of the ASV and the difference between head and following waves, demonstrating the effectiveness of the proposed method. In addition, the results were validated using the vessel’s recorded pitch motion.","['Cameras', 'Acceleration', 'Accelerometers', 'Optical sensors', 'Sensor phenomena and characterization', 'Sensor systems']","['Qualisys', 'accelerometers', 'center of rotation', 'center of flotation', 'vessel safety', 'vessel stability']"
"In this article, we utilize the advantages of an event camera to tackle the visual place recognition (VPR) problem. The event camera’s high measurement rate, low latency, and high dynamic range make it well-suited to overcome the limitations of conventional vision sensors. However, to apply the existing convolutional neural network (CNN)-based algorithms such as NetVLAD, the asynchronous event stream should be converted to a synchronous image frame, which causes a loss in temporal information. To address this problem, this article proposes a method that employs the asynchronous characteristic of spiking neural networks (SNNs) to leverage the temporal nature of event streams. The event stream is converted to event images and tensors in our preprocessing module. The SNN-based reconstruction networks, which are converted from CNNs, reconstruct edge images from event tensors regardless of external environment changes. VPR is conducted by matching features of the database and those from NetVLAD, which we used as a feature extraction network in this study. To evaluate the performance of VPR by comparing the previous methods for DDD17 and the Brisbane-Event-VPR dataset, experimental results demonstrate that the matching accuracy of the proposed method is better than previous methods, especially for datasets with adverse weather conditions. We also verify that the performance and energy efficiency are improved with SNNs over CNNs. Our code is available for download on https://github.com/AIRLABkhu/EvReconNet .","['Image reconstruction', 'Cameras', 'Streaming media', 'Feature extraction', 'Neurons', 'Image edge detection', 'Tensors']","['Event camera', 'spiking neural networks (SNNs)', 'visual place recognition (VPR)']"
"In the past few years, 3D imaging technology has received a lot of attention. Time-of-Flight (ToF) cameras based on the indirect ToF principle calculate depth information by measuring the phase shift between the emitted periodic signal and the reflected signal. When the illumination from the modulated light source reaches the same pixel through multiple paths, multipath interference will occur. Acquisitions at multiple modulation frequencies are then required to separate the interfering paths. Parametric spectral estimation methods, such as Prony’s method and its robust variants, have shown success in resolving multiple paths from multi-frequency measurements. With the widespread usage of ToF cameras in various fields, the operating environment of the camera should be taken into account in order to obtain accurate 3D images. In this work, we aim to study the effect of dirt on 3D imaging systems quantitatively. To this end, ten sheets with different transmittances, between 50% and 100% are used. To the best of our knowledge, for the first time we provide standardized methods for evaluating the effect of dirt on protective covers in the depth estimation of “flash lidar”. The accuracy of depth measurements obtained by multi-frequency multipath recovery in the absence of dust is up to 99%. However, when the light transmittance of the protective cover is less than 90%, the measurement result is already unreliable. The experiments have shown that the depth measurements obtained using the multi-frequency estimation method are more accurate in the presence of dust than the single-frequency estimation method.","['Cameras', 'Sensors', 'Three-dimensional displays', 'Laser radar', 'Frequency measurement', 'Phase measurement', 'Interference']","['3D imaging', 'ToF camera', 'effect of dirt', 'parametric spectral estimation methods', 'metrological evaluation']"
"Temperature sensors have been widely developed to control the course of diseases, improve haptic feelings, and in multisensing systems to compensate for the output of other temperature-sensitive sensors. The use of additive manufacturing to produce resistive temperature detectors (RTDs) with reduced dimensions and bulkiness is attracting great interest. Among the relevant process parameters and design choices, the curing process must be considered. In this work, two different commercial metallic-based materials are cured at various temperatures to evaluate the differences in their microscopic and macroscopic behavior. The sensors were designed, developed, and evaluated for their temperature coefficient of resistance (TCR) at different curing temperatures using a programmable climatic chamber. A scanning electron microscope (SEM) has been used to microscopically inspect the sensing structures with respect to the different curing temperatures. The results show insightful correlations between the macroscopic and microscopic behavior of the used inks as well as the performance of the sensors. In particular, increasing the curing temperature decreased the room temperature resistance in all the samples by up to 70% and increased the sensitivity by up to 95%. These findings will help propose better processes as well as design choices for the development of printed resistive temperature sensors.","['Temperature sensors', 'Ink', 'Sensors', 'Curing', 'Temperature measurement', 'Printing', 'Gold']","['Aerosol jet printing (AJP)', 'curing process evaluation', 'temperature sensors']"
"Tendon damage is a major risk of prestressed structures. Ground anchors are structural elements that introduce high levels of prestress, typically over 1000 kN. Tendon damage can threaten the stability of the structure they support. Particularly, the visual inspection of buried ground anchor tendons is impossible. Thus, assessing tendon damage is essential during its service life. In this study, an embedded tendon damage detection method based on the magnetostriction effect is developed. A parametric study was conducted to optimize the sensor parameters through numerical simulations based on the finite element method (FEM). Based on the results, the elasto-magnetic (EM) sensor was fabricated. Different damage degrees in tendons were measured at room temperature using the fabricated EM sensor. Subsequently, the induced electromotive force (EMF) and magnetic flux density were obtained. The finite element simulation results showed a quadratic relationship between the effective cross-sectional area reduction ratio (ARR) of the specimen due to damage and the peak of magnetic flux density. The experimental results were compared with the simulation results. This study introduces a promising nondestructive evaluation (NDE) method for detecting damage in the embedded tendon of ground anchors and demonstrates a design methodology for EM sensors suitable for the target object.","['Sensors', 'Tendons', 'Magnetic sensors', 'Magnetic flux', 'Steel', 'Force', 'Finite element analysis']","['Elasto-magnetic (EM) sensor', 'finite element (FE) simulation', 'ground anchor', 'magnetostriction effect', 'tendon damage']"
"We report the development of a temperature sensing probe created as a result of the combination of an optical fiber and a porous silicon microcavity (PSMC). After determining the physical parameters of the PSMC to achieve the required porous sensing structure, it was fabricated by electrochemically etching a silicon wafer. A 1-mm 2 PSMC piece was attached to the tip of an optical fiber so that temperature variations can be monitored in real-time exactly on that point. First, the performance of the PSMC sensor probe was characterized in a stable environment as water, obtaining a sensitivity around 110 pm/°C and a resolution in the 10 -4 °C range. Afterward, the temperature transmission dynamics in air environment were studied.","['Temperature sensors', 'Optical fiber sensors', 'Optical fibers', 'Etching', 'Sensitivity']","['Fiber-optic sensor', 'porous silicon', 'Bragg reflector', 'microcavity', 'temperature monitoring']"
"Health personnel are often unavailable for supervised robot-aided neurorehabilitation in hospitals, and patients are usually challenged by transportation issues to get to the hospital. Thus, a discontinuity between therapy in the hospital and at home appears slowing down the upper extremity (UE) mobility recovery. The aim of this work was to develop a system, based on wearable devices and EMG armbands, able to assess the quality of the UE joint movements and intelligently guide the patients during home-based rehabilitation. This system fuses a classification model together with a dynamic time-warping (DTW) analysis. The classification model was trained with UE joint movements gathered from clinicians, obtaining more than 80% accuracy using only five joint angles. Then, the system was tested on two poststroke patients and a healthy subject. The results suggest that the proposed system can be: 1) a useful tool for clinicians to evaluate the rehabilitation therapy and 2) an intelligent system able to make decisions based on the quality of the activity executed at home.","['Trajectory', 'Sensors', 'Hospitals', 'Performance evaluation', 'Extremities', 'Neurorehabilitation', 'Robots', 'Magnetoelectronics']","['Magneto-inertial devices', 'self-managed rehabilitation', 'stroke assessment', 'upper extremity (UE)']"
