abstracts,ieee_keywords,author_keywords
"This paper shows and experimentally demonstrates bidirectional radio over fiber (RoF) using a double-clad fiber (DCF) for optically powered remote antenna units (RAUs). The DCF for an RoF link has a single mode (SM) core and a multimode inner cladding; the SM core is used for simultaneous downlink and uplink transmissions of the optical RoF data signals, whereas the inner cladding is used for optical power delivery to the RAU. The aim of this approach is to optically power the RAU in such a way that external electrical power supplies, such as batteries or public power lines, are not required. The feasibility of the technique is demonstrated by bidirectional RoF transmission over a 100-m DCF optically feeding with 4.0 W. We successfully achieved high downlink and uplink transmission performance in terms of error vector magnitude measurements, which are based on the IEEE 802.11g wireless local area network (WLAN) standard at a carrier frequency of 2.45 GHz.","['Feeds', 'Holography', 'Holographic optical components', 'Optical imaging', 'Optical attenuators', 'Adaptive optics', 'Optical network units']","['Radio-over-fiber (RoF)', 'power-over-fiber (PWoF)', 'double-clad fibers (DCFs)', 'remote antenna units (RAUs)', 'wireless local area network (WLAN)', 'mobile communications']"
"We review near-infrared detectors in germanium grown on silicon. We discuss pn and pin photodiodes based on Ge deposited on Si by a number of techniques, including thermal evaporation; the optical and electronic characterization of Ge-on-Si heterostructures using various approaches to minimize the density of defects; and compatibility issues with standard fabrication processes for Si electronics. We describe in greater detail the most promising devices realized by us and operating either at normal incidence or in guided-wave geometries, with applications to high-speed optical receivers, as well as image sensors.","['Germanium', 'Silicon', 'Optical receivers', 'Detectors', 'Photodiodes', 'High speed optical techniques', 'Optical sensors', 'Optical device fabrication', 'Geometrical optics', 'Image sensors']","['Germanium', 'Si-based optoelectronics', 'photodetectors', 'near infrared']"
"Free-space optical (FSO) communication has become a cost-effective method to provide high data rates. However, the turbulence-induced fading limits its application to short-range applications. To address this, we propose a multiuser diversity (MD) FSO scheme in which the Nth best user is selected and the channel fluctuations can be effectively exploited to produce a selection diversity gain. More specifically, we first present the statistics analysis for the considered system over both weak and strong atmospheric turbulence channels. Based on these statistics, the outage probability, bit-error rate performance, average capacity, diversity order, and coverage are analyzed. Results show that the diversity order for the gamma-gamma fading is N min{α, β}/2, where N is the number of users, and α and β are the channel fading parameters related to the effective atmospheric conditions of the link.","['Fading', 'Apertures', 'Atmospheric modeling', 'Optical fiber communication', 'Adaptive optics', 'MIMO', 'Log-normal distribution']","['Atmospheric turbulence', 'free-space optical communications', 'gamma-gamma distribution', 'log-normal channels']"
"In this paper, we, for the first time, systematically study a new structure of a dual-core photonic crystal fiber filled with a metal wire in the center air hole. Theoretical analysis based on the supermode theory and the coupled-mode theory shows that the directional power transfer between the two fiber cores is enhanced by the resonant coupling between the surface plasmon modes and the fiber core-guided modes. A coupling length reduction of more than one order of magnitude is demonstrated for the new structure in the near-infrared regime. As a new fiber coupler device, the highest coupling efficiency is 81.82%, the insertion loss is as low as 0.87 dB, and the extinction ratio is 30.54 dB at 1550 nm for the optimized design configuration. The new structure is compact in size and easy to fabricate, making it promising for miniaturized complex communication devices.","['Couplings', 'Metals', 'Optical fiber dispersion', 'Wires', 'Optical fiber theory', 'Optical fiber couplers']","['Plasmonics', 'waveguides', 'fiber optics systems']"
"A novel VLP solution is proposed to provide high speed indoor navigation via the designs of an elaborate flicker-free line coding scheme and a lightweight image processing algorithm. Compared with the existing systems, this solution can achieve both high speed and high accuracy, which in turn improve the performances of real-time indoor navigation. In addition, this solution has the advantage of supporting flicker mitigation and dimming, which are important for illumination.","['Indoor navigation', 'Cameras', 'Light emitting diodes', 'Lighting', 'Real-time systems', 'Image coding']","['Indoor navigation', 'visible light positioning (VLP)', 'mobile phone camera', 'line coding', 'image processing']"
"The high cost and low scalability of interfacing standard optical fibers to nanophotonic waveguides hinder the deployment of silicon photonics. We propose a mechanically compliant low-cost interface with integrated polymer waveguides. Our concept promises better mechanical reliability than a direct fiber-to-chip coupling and a dramatically larger bandwidth than diffractive couplers. Our computations show a 0.1-dB penalty over a 200-nm bandwidth, whereas typical two-polarization vertical couplers show a ~1-dB penalty over a 30-nm bandwidth. In this paper, we present a comprehensive analysis of the design space using optimization routines to achieve a fabrication- and assembly-tolerant design. We demonstrate the concept feasibility through extensive tolerance analysis with parameter control assumptions derived from low-cost manufacturing.","['Polymers', 'Optical fiber couplers', 'Indexes', 'Couplers', 'Fabrication']","['Optoelectronic packaging', 'optical interconnects', 'silicon nanophotonics']"
"In this paper, a technique based on the use of a Mach-Zehnder (MZ) interferometer is proposed to evaluate chirp properties, as well as the linewidth enhancement factor ( αH -factor) of optoelectronic devices. When the device is modulated, this experimental setup allows the extraction of the component's response of amplitude modulation (AM) and frequency modulation (FM) that can be used to obtain the value of the αH -factor. As compared with other techniques, the proposed method gives also the sign of the αH -factor without requiring any fitting parameters and, thus, is a reliable tool, which can be used for the characterization of high-speed properties of semiconductor diode lasers and electroabsorption modulators. A comparison with the widely accepted fiber transfer function method is also performed with very good agreement.","['Frequency modulation', 'Optical interferometry', 'Optical fibers', 'Chirp', 'Optical feedback']","['Chirp', 'electroabsorption modulators', 'linewidth enhancement factor', 'optical modulation', 'semiconductor lasers']"
"End-to-end real-time Optical Orthogonal Frequency Division Multiplexing (OOFDM) signal synchronization that is capable of simultaneously compensating for both Symbol Timing Offset (STO) and Sampling Clock Offset (SCO) is experimentally demonstrated, for the first time, over 64-quadrature amplitude modulated (QAM)-encoded, 11.25-Gb/s, 25-km, Intensity-Modulation and Direct-Detection (IMDD) single mode fiber (SMF) systems employing directly modulated distributed feedback lasers. In comparison with manual synchronization, almost-perfect compensations of arbitrary STOs are achieved. The OOFDM synchronization technique can also compensate for the SCO effect with an accuracy of <; 1 ppm for initial SCOs as large as 4000 ppm. The technique has a number of salient advantages including low complexity, fast tracking speed, high accuracy, and suitability for high-speed optical transmission systems.","['Synchronization', 'Optical transmitters', 'Optical receivers', 'Bit error rate', 'Accuracy', 'Optical fibers']","['Fiber optics systems', 'synchronization', 'optical modulation', 'orthogonal frequency division multiplexing (OFDM)']"
"For the first time to the best of our knowledge, we present the theory and experimental proof showing the use of cyclic pulse coding to enhance the SNR of the back-scattering signal in a phase-OTDR within a single round-trip-time of light along the fiber by ~ 9dB. We present detailed source design and demonstrate a phase-OTDR sensor using direct detection and a commercial off-the-shelf DFB laser, which is more cost-effective compared to existing systems using stabilized narrow linewidth lasers.","['Encoding', 'Optical fiber sensors', 'Signal to noise ratio', 'Backscatter', 'Vibration measurement', 'Coherence']","['Fiber optics sensors', 'Rayleigh scattering', 'lasers', 'linewidth']"
"We review Ill-Nitride optoelectronic device technologies with an emphasis on recent breakthroughs. We start with a brief summary of historical accomplishments and then report the state of the art in three key spectral regimes as follows: 1) Ultraviolet (AIGaN-based avalanche photodiodes, single photon detectors, focal plane arrays, and light emitting diodes); 2) Visible (InGaN-based solid state lighting, lasers, and solar cells); and 3) Near-, mid-infrared, and terahertz (AIGaN/GaN-based gap-engineered intersubband devices). We also describe future trends in Ill-Nitride optoelectronic devices.","['Solid state lighting', 'Aluminum gallium nitride', 'Optoelectronic devices', 'Semiconductor laser arrays', 'Avalanche photodiodes', 'Photonics']","['III-Nitrides', 'AlGaInN', 'AlGaN', 'InGaN', 'AlGaN/GaN', 'ultraviolet', 'avalanche photodiodes', 'single photon detector', 'focal plane array', 'light-emitting diode (LED)', 'solid state lighting', 'solar cell', 'intersubband devices', 'terahertz (THz)']"
"We analyzed the phase noise in phase extraction of phase-sensitiveϕand found that the laser phase noise and phase extraction error caused by the intensity noise in photodetection contribute to the total phase noise. Based on the analysis, we proposed a scheme to locate and measure the vibration with the optical phase signal extracted from phase-sensitiveϕ. With this scheme, we successfully measured the external vibrations at 30 km with a linear response.","['Phase noise', 'Optical fiber sensors', 'Vibrations', 'Optical fibers', 'Optical pulses', 'Reflection']","['Fiber-optics sensors', 'remote sensing and sensors', 'Rayleigh scattering']"
"This paper investigates the average symbol error rate (ASER) performance of a dual-hop hybrid relaying system relying on both radio frequency (RF) and free-space optical (FSO) links. Specifically, an RF link is used for supporting mobile communication, whereas an FSO link is adopted as the backhaul of the cellular infrastructure. Considering nonline-of-sight RF transmissions and a generalized atmospheric turbulence (AT) channel, the associated statistical features constituted of both exact and asymptotic moment-generating functions are derived in the closed form. They are then used for calculating the ASER of M-ary phase-shift keying (PSK), differentially encoded noncoherent PSK (DPSK), and noncoherent frequency-shift keying. A range of additional asymptotic expressions is also derived for all the modulation schemes under high signal-to-noise ratios (SNR). It is observed from the asymptotic analysis that the ASERs of all the modulation schemes are dominated by the average SNR of the RF link in the hybrid relaying system using a fixed relay gain, whereas in the relaying system using a dynamic channel-dependent relay gain, the ASERs of all the modulation schemes depend both on the average SNR and the AT condition of the FSO path. We also find that the fixed-gain relaying strategy achieves twice the diversity order of the channel-dependent relaying strategy, albeit at the cost of requiring a high power amplifier dynamic range at the relay node. Furthermore, by comparing the asymptotic ASERs, we calculate the SNR differences between the different modulation schemes in both the fixed-gain and channel-dependent relaying systems. Finally, simulation results are presented for confirming the accuracy of our expressions and observations.","['Radio frequency', 'Signal to noise ratio', 'Scattering', 'Relays', 'Modulation', 'Optical fiber communication', 'Adaptive optics']","['Relay', 'atmospheric turbulence', 'free space optical communications', 'symbol error rate', 'hybrid RF/FSO']"
"A novel polarization splitter based on dual-core silica glass photonic crystal fiber with a liquid crystal modulation core is studied by the finite-element method. The mode birefringence is enlarged greatly with the infilling of nematic liquid crystal of E7. The simulation results demonstrate that the polarization splitter has an ultrabroad bandwidth of 250 nm, covering the E S C L optical communication bands, with the extinction ratio better than -20 dB. The separate length is 0.175 mm, and the extinction ratio is -80.7 dB at the communication wavelength of 1550 nm. The polarization splitter exhibits satisfactory splitter performance as the fabrication deviation reaches to 1%. The extinction ratio maintains better than -20 dB, at the C L optical communication bands, as the temperature increases from 15 °C to 50 °C.","['Couplings', 'Bandwidth', 'Extinction ratio', 'Erbium', 'Fabrication', 'Modulation', 'Photonic crystal fibers']","['Photonic crystal fiber', 'Beam splitters', 'Liquid crystal']"
"An asymmetrical fiber Mach–Zehnder interferometer (aFMZI) consisting of a fiber taper and a lateral-shifted junction is proposed and demonstrated to realize simultaneous measurement of axial strain and temperature. The interferometer exhibits different environmental sensitivities for different device architectures. If the taper and the lateral-shifted junction locate spatially close (15 mm), the experimental results would indicate temperature sensitivities of 60.4 and 63.9pm/∘C(redshift) and axial strain sensitivities of−1.47 and−2.71 pm/με(blueshift) at the higher and lower interference ordersm1(49) andm2(48), respectively, for the taper–junction interferometer. The junction–taper interferometer has temperature sensitivities of 60.1 and 63.3pm/∘C(redshifts) and axial strain sensitivities of−1.51 and−2.75 pm/με(blueshifts) at the interference ordersm1andm2, respectively.","['Optical fibers', 'Junctions', 'Optical fiber communication', 'Optical fiber sensors', 'Temperature measurement', 'Sensors']","['Sensors', 'fiber optics systems']"
"In this paper, we report an adaptive 2D bilateral filtering algorithm for improving SNR of the location information and extracting weak vibrations in phase-OTDR. In the experiment, over 14-dB SNR has been improved without spatial resolution loss. It is optimized by reducing the number of filtering parameters to makes it more practical. In addition, we compared the performance with other 2D image processing algorithms. To our knowledge, the proposed method has the best denoising performance.","['Signal to noise ratio', 'Optical fibers', 'Optical fiber sensors', 'Noise reduction', 'Filtering algorithms', 'Optical pulses']","['Distributed optical fiber sensor', 'phase-sensitive optical time domain reflectometry (Ф-OTDR)', 'vibration measurement', '2-D bilateral filtering.']"
"Results presented in our paper are directly related to mode-division multiplexing and sub-wavelength grating waveguides fields, which have attracted attention in recent years. Current devices used for mode-division multiplexing present some limitations in their footprint or bandwidth. We propose to use sub-wavelength grating waveguides in order to enable dispersion engineering and, subsequently, achieve a compact mode-division multiplexer with a low losses and crosstalk over a 300 nm bandwidth","['Bandwidth', 'Multiplexing', 'Couplers', 'Optical waveguides', 'Photonics', 'Phase shifters', 'Performance evaluation']","['Mode-division multiplexing', 'mode-converter', 'broadband', 'sub-wavelength grating waveguides', 'silicon-on-insulator']"
"In this paper, we demonstrate high-efficiency inscription of Bragg gratings in microfiber. Strong Bragg gratings are easily inscribed using a 193-nm excimer laser and phase mask in microfiber drawn from the 62.5/125- μm standard multimode fiber (MMF) with no additional photosensitization treatment. The enlarged photosensitive core offered by the MMF provides a sufficient overlap between the fundamental mode and the induced refractive index modulation region, which significantly enhances the grating inscription efficiency. The grating inscription in the microfiber is even more efficient than that in the original MMF because the multibeam interference-induced fringe fuzziness in the normal size fiber does not occur as the fiber diameter down to the scale that is comparable with the Talbot length of the ultraviolet (UV)-writing light. The proposed method is beneficial for sensing and device applications of microfiber Bragg grating (mFBGs) because of the ease of fabrication, high coupling strength, and large wavelength separation between individual resonant dips.","['Bragg gratings', 'Fiber gratings', 'Couplings', 'Modulation', 'Silicon compounds']","['Fiber gratings', 'microoptics', 'sensors']"
"The first innovative aspect of this paper is represented by an original analytical model, specific for double rings, that fixes a relation between bus-to-ring and ring-to-ring coupling ratios. Secondly, the use of Bezier bends reduces the bending losses demonstrating devices with free spectral range of 2.4 THz and non-adjacent channel isolation higher than 35 dB. Experimental results show how doped silicon integrated heaters allow the devices to be used as tunable filters or switches.","['Couplings', 'Bandwidth', 'Optical ring resonators', 'Couplers', 'Optical waveguides', 'Wavelength division multiplexing', 'Silicon']","['Integrated optics', 'optical switches', 'ring resonators']"
"The transmission performance of multichannel adaptively modulated optical orthogonal frequency-division multiplexing (AMOOFDM) signals is investigated numerically, for the first time, in optical-amplification-free and chromatic-dispersion-compensation-free intensity-modulation and direct-detection systems directly incorporating modulated distributed feedback (DFB) lasers (DMLs). It is shown that AMOOFDM not only significantly reduces the nonlinear wavelength-division multiplexing (WDM) impairments induced by the effects of cross-phase modulation and four-wave mixing but also effectively compensates for the DML-induced frequency chirp effect. In comparison with conventional modulated optical orthogonal frequency-division multiplexing (OFDM), which uses an identical signal modulation format across all the subcarriers, AMOOFDM improves the maximum achievable signal transmission capacity of a central WDM channel by a factor of 1.3 and 3.6 for 40- and 80-km standard single-mode fibers, respectively, with the corresponding dynamic input optical power ranges being extended by approximately 5 dB. In addition, AMOOFDM also causes the occurrence of cross-channel complementary modulation format mapping among various WDM channels, leading to considerably improved transmission capacities for all individual WDM channels.","['Wavelength division multiplexing', 'Adaptive optics', 'Passive optical networks', 'Optical modulation', 'Fiber nonlinear optics', 'Optical feedback', 'Optical mixing', 'OFDM modulation', 'Nonlinear optics', 'Chirp modulation']","['Optical fiber communication', 'orthogonal frequency-division multiplexing (OFDM)', 'single-mode fiber (SMF)', 'wavelength-division multiplexing (WDM).']"
"We report on the generation of bright–dark pulse pair in a figure-eight dispersion-managed (DM) passively mode-locked fiber laser with net anomalous cavity group velocity dispersion (GVD). The nonlinear amplifying loop mirror (NALM) is employed in this configuration to allow for passively mode-locked operation. Through carefully adjusting the polarization controllers (PCs), the bright–dark pulse pair could be easily achieved. Furthermore, it is found experimentally that the pulse pair is formed due to the cross coupling between the bright and dark pulses, which are located at two different wavebands.","['Optical fiber polarization', 'Optical fiber dispersion', 'Fiber lasers', 'Laser mode locking', 'Optical fiber communication', 'Solitons']","['Bright–dark pulse pair', 'nonlinear amplifying loop mirror (NALM)', 'figure-eight', 'fiber laser']"
"Experimental demonstrations are reported for end-to-end real-time optical orthogonal frequency division multiplexing (OOFDM) transceivers incorporating three widely adopted adaptive loading techniques, namely, power loading (PL), bit loading (BL), and bit-and-power loading (BPL). In directly modulated distributed-feedback (DFB) laser-based, intensity-modulation, and direct-detection (IMDD) transmission systems consisting of up to 35-km single-mode fibers (SMFs), extensive experimental comparisons between these adaptive loading techniques are made in terms of maximum achievable signal bit rate, optical power budget, and digital signal processing (DSP) resource usage. It is shown that BPL is capable of supporting end-to-end real-time OOFDM transmission of 11.75 Gb/s over 25-km SMFs in the aforementioned systems at sampling speeds as low as 4 GS/s. In addition, experimental measurements also show that BPL (PL) offers the highest (lowest) signal bit rate, and their optical power budgets are similar. The observed signal bit rate difference between BPL and PL is almost independent of sampling speed and transmission distance. All the aforementioned key features agree very well with numerical simulations. On the other hand, BPL-consumed DSP resources are approximately three times higher than those required by PL. The results indicate that PL is a preferred choice for cost-effective OOFDM transceiver design.","['Loading', 'Optical fibers', 'Modulation', 'Optical attenuators', 'Transceivers', 'OFDM']","['Adaptive loading', 'fiber optics systems', 'optical modulation', 'orthogonal frequency division multiplexing (OFDM)']"
"The generation of microwaves from optical signals suffers from thermal and shot noise inherent in the photodetection process. This problem is more acute at lower pulse repetition rates where photodiode saturation limits the achievable signal-to-noise ratio. In this paper, we demonstrate a 10–15-dB reduction in the 10-GHz phase noise floor by multiplication of the pulse repetition rate. Starting with a 250-MHz fundamentally mode-locked erbium (Er):fiber laser, we compare the following two different approaches to repetition rate multiplication: 1) Fabry–Perot cavity filtering and 2) a cascaded, unbalanced Mach–Zehnder (MZ) fiber-based interferometer. These techniques reduce the phase noise floor on the 10-GHz photodetected harmonic to -158 and -162 dBc/Hz, respectively, for Fourier frequencies higher than 100 kHz.","['Masers', 'Cavity resonators', 'Laser mode locking', 'Laser noise', 'Phase noise', 'Photodiodes']","['Erbium lasers', 'fiber lasers', 'fiber optical systems', 'mode-locked lasers', 'photodetectors and microwave photonics signal']"
"we propose a design of a wide-angle, polarization insensitive ultrabroadband MA for the visible and near infrared region. This MA is based on symmetrical metallic-dielectric multilayered conical frustum structure made of cylindrical disks stacked over each other. Compared with other tapered structures, the non-tapered structure can be easier to fabricate for large-scale production.","['Absorption', 'Dielectrics', 'Metamaterials', 'Bandwidth', 'Broadband communication', 'Manufacturing', 'Magnetic fields']","['Absorber', 'metamaterial', 'near-infrared', 'ultrabroadband', 'visible.']"
We theoretically and experimentally investigated the performance of silicon-on-insulator (SOI) microring add–drop filters in the limit of extreme miniaturization for potential application in very dense integration of silicon photonic devices. Rigorous numerical analyses were performed to predict the theoretical limit of achievable intrinsic quality factors as the microring radius is scaled down to 1μm. Experimental measurements of fabricated SOI microring resonators showed that ultracompact add–drop microring filters with radii as small as 1μmcan be achieved with a free spectral range exceeding 80 nm and an insertion loss of only 1 dB. These devices are also shown to exhibit intrinsic quality factors approaching the theoretically achievable limit set by the bending loss in ultracompact microring resonators.,"['Silicon', 'Very large scale integration', 'Photonics', 'Resonator filters', 'Optical resonators', 'Q factor', 'Optical losses', 'Insertion loss', 'Numerical analysis', 'Loss measurement']","['Silicon nanophotonics', 'VLSI photonics', 'microring resonators']"
"We have implemented an SVM-based NLE, for the first time, in 40 Gbps 16QAM CO-OFDM to increase the nonlinear tolerance in long-haul transmission. The simulation results showed that SVM-NLE reduced the fiber nonlinearity penalty by about 1 dB at 400 km of transmission compared to the benchmarks ANN-NLE and IVSTF-NLE.","['OFDM', 'Support vector machines', 'Nonlinear optics', 'Optical transmitters', 'Optical receivers', 'Optical distortion', 'Optical noise']","['Support vector machine', 'fiber nonlinearity equalizer', 'artificial neural network']"
"We report on the growth of thin films of yttrium iron garnet (YIG) on dielectric substrates. Such films have historically been challenging to grow due to either cracking or incomplete crystallization of the films. We have established the proper growth parameters by tuning seed layer thickness to an optimum of 45 nm. These films were then used as seed layers for growth of films of Bi:YIG and Ce:YIG. Bi:YIG films show a Faraday rotation of 1700 °/cm, and Ce:YIG films show a Faraday rotation of 3700 °/cm.","['Films', 'Garnets', 'Faraday effect', 'X-ray scattering', 'Crystallization', 'Annealing']","['Garnet', 'magneto-optics', 'Faraday effect']"
"We demonstrate a novel scheme for photonic generation of chirped millimeter-wave (MMW) pulse with ultrahigh time-bandwidth product (TBP). By using a fast wavelength-sweeping laser with a narrow instantaneous linewidth, wideband/high-power photonic transmitter-mixers, and heterodyne-beating technique, continuously tunable chirped MMW waveforms at the W-band are generated and detected through wireless transmission. Compared with the reported optical grating-based wavelength-to-time mapping techniques for chirped pulse generation, our approach eliminates the problem in limited frequency resolution of grating, which seriously limits the continuity, tunability, and TBP of the generated waveform. Furthermore, by changing the alternating current (AC) waveform of the driving signal to the sweeping laser, linearly or nonlinearly continuously chirped MMW pulse can be easily generated and switched. Using our scheme, linearly and nonlinearly chirped pulses with record-high TBPs (89-103 GHz/ 50 μs/7 × 10 5 ) are experimentally achieved.","['Chirp', 'Optical transmitters', 'Optical pulse generation', 'Optical mixing', 'Optical amplifiers', 'Measurement by laser beam', 'Photonics']","['Microwave photonics', 'microwave photonics signal processing', 'photodetectors']"
"In indoor lighting scenarios, dimming control is an essential function for VLC. DCO-OFDM is a widely used modulation scheme of VLC. In this paper, we propose an effective solution called eDCO-OFDM to solve the dimming problem of DCO-OFDM. By generalizing the signal form of DCO-OFDM, the performance degradation problem can be effectively eliminated. Simulation results verify the proposed scheme can significantly improve the performance of DCO-OFDM.","['Optical transmitters', 'Optical distortion', 'OFDM', 'Light emitting diodes', 'Optical receivers', 'Nonlinear optics', 'Optical noise']","['Energy efficiency', 'orthogonal frequency-division multiplexing (OFDM)', 'spectral efficiency', 'visible light communication (VLC)']"
"We propose cascaded mode-division-multiplexing and time-division-multiplexing passive optical network (MDM-TDM-PON) based on low mode-crosstalk few-mode fiber (FMF) and all-fiber mode multiplexer/demultiplexer (MUX/DEMUX), in which optical network units communicate with the optical line terminal utilizing different time slots and specific optical linearly polarized spatial modes. An MDM optical distribution network (ODN) is cascaded with multiple conventional TDM ODNs to effectively extend a larger scale of current commercial PON systems based on TDM. The upgrade from TDM-PON to the cascaded MDM-TDM-PON is simple and cost-effective. No multiple-input-multiple-output (MIMO) digital signal processing is required to eliminate the mode crosstalk. The all-fiber mode MUX/DEMUXs are composed of mode selective couplers, which simultaneously multiplex or demultiplex multiple modes. We experimentally demonstrate MDM-PON transmission over 10 and 55 km two-mode FMFs and cascaded MDM-TDM-PON transmission over a 10-km two-mode FMF and a 10-km standard single-mode fiber with 10-Gb/s optical on-off keying (OOK) signal and direct detection.","['Passive optical networks', 'Optical fibers', 'Optical crosstalk', 'Time division multiplexing']","['Mode-division multiplexing (MDM)', 'time-division multiplexing (TDM)', 'Passive optical network (PON)', 'Mode selective coupler (MSC)']"
"A magnetic sensor utilizing long-period fiber grating (LPFG) written by high frequency CO 2 laser pulses in a D-shaped fiber and the magneto-optical effect of magnetic fluid is proposed. Because of the high evanescent field of the grating structure in D-shaped fiber, by immersing the LPFG with a period of 685 μm into a water-based magnetic fluid within a capillary tube, the redshift as high as 33.5 nm of the resonant wavelength of the grating is observed when the external magnetic-field intensity is 189.7 mT, resulting in a sensitivity of 176.4 pm/mT. The hysteresis effect is observed and explained by the characters of magnetic fluid. Such kind of sensors would find potential applications in magnetic sensing fields.","['Optical fiber sensors', 'Magnetic fields', 'Sensitivity', 'Magnetic resonance', 'Magnetic sensors', 'Optical fibers']","['Sensors', 'fiber gratings', 'light–material interactions']"
"We demonstrate a remotely up-converted and distributed 20-Gbit/s wireless on-off-keying (OOK) data transmission link at the W-band that uses a near-ballistic uni-traveling-carrier photodiode (NBUTC-PD)-based photonic transmitter-mixer. This device consists of an active NBUTC-PD integrated with a planar passive circuit for feeding the intermediate-frequency (IF) modulation input and extracting the up-converted optical-to-electrical (O-E) output signals. An equivalent-circuit model is developed, which allows for the O-E and IF responses to be independently optimized. Accordingly, we can achieve both an ultra-wide O-E bandwidth (67-118 GHz) and IF modulation bandwidth (>;15 GHz) with a very-low coupling loss (<; 2 dB) from the NBUTC-PD to the WR-10 waveguide. We adopted a remotely distributed 1-ps optical pulse train source with a repetition rate at 93 GHz to serve as a high-performance photonic carrier, which is generated by a spectral line-by-line shaper utilizing the repetition-rate multiplication (RRM) technique. In contrast to lossy amplitude filtering, our RRM is based on applying periodic loss-less spectral phase filtering onto the 31-GHz comb lines. In comparison with the conventional 93-GHz sinusoidal carrier, the photogenerated millimeter-wave (MMW) power of this kind of carrier is 4 dB higher than that of PD under the same output photocurrent. In contrast to the traditional mode-locked laser, the fiber dispersion can be totally precompensated without additional dispersion compensation components. By use of such device and optical MMW source, we successfully demonstrate remotely distributed and up-converted 20-Gbit/s error-free OOK wireless data transmission link over a 25-km standard single-mode fiber.","['Bandwidth', 'Optical pulses', 'Data communication', 'Optical filters', 'Modulation', 'Optical fibers']","['Microwave photonics', 'photodetectors']"
"We propose a fully convolutional neural network for stripe noise removal. To our knowledge, it is the first to use a deep learning method to eliminate the stripe noise. We pioneer the combination of image denoising and SR for stripe noise removal. We show that deep learning can be used to solve the traditional problem of stripe noise. Compared with the state-of-the-art methods, our method achieves superior restoration quality and speed.","['Image denoising', 'Neural networks', 'Convolution', 'Kernel', 'Histograms', 'Training', 'Image resolution']","['Stripe noise removal', 'infrared image', 'deep convolutional neural networks.']"
"For the first time, we demonstrate a chaos-based physical layer security scheme by combining the completed chaotic subcarrier allocation scrambling with chaotic logical operation in OFDM-PON. Compared to the reported encryption schemes in OFDM-PON, our scheme can achieve the largest key space, hence enhancing the physical layer confidentiality. Moreover, by experiment, a trail time of 10266 years and BER of 0.5 are obtained for the illegal ONUs with scrambling matrix of 64 × 64.","['Encryption', 'OFDM', 'Passive optical networks', 'Optical network units', 'Chaotic communication', 'Physical layer']","['Orthogonal frequency-division multiplexing passive optical network (OFDM-PON)', 'logistic map', 'key space enhanced', 'completed permutation.']"
"Although holography is topic that goes back to the 1950s, the research in this field continues to be very active worldwide. A continuous growth is confirmed by the publication of more than 2000 papers each year in archival journal on different holographic issues. Here we describe shortly what appeared to us to be the most significant achievements reached in 2013 on holographic imaging.","['Holography', 'DH-HEMTs', 'Microscopy', 'Three-dimensional displays', 'Image resolution', 'Image reconstruction']","['Digital holography', '3D imaging', 'infrared holography', 'incoherent holography', 'on chip microscopy']"
"In this paper, we demostrate compact, broadband directional couplers using sub-wavelength gratings for the silicon-on-insulator platform. The dispersion properties of the optical modes in a conventional directional coupler are engineered using SWGs, which allows broadband operation. Compact broadband direction couplers, with device lengths shorter than 14 \mu\text{m}, which cover bandwidths of 100 nm, for power splitting ratios of 50/50, 40/60, 30/70, and 20/80, are designed and fabricated for the TE00 mode with operating wavelength of 1550 nm.","['Optical waveguides', 'Couplers', 'Optical device fabrication', 'Couplings', 'Bandwidth', 'Dispersion', 'Time-domain analysis']","['Subwavelength structures', 'Waveguide devices']"
"Several strategies have been proposed to improve the spectrum efficiency of the conventional visible light communication. In this paper, asymmetrically clipped DC biased optical OFDM, hybrid asymmetrically clipped optical OFDM, and layered asymmetrically clipped optical OFDM (LACO-OFDM) are analyzed and compared. The optimal proportion of the optical power on different layers for LACO-OFDM is also investigated.","['OFDM', 'Optical modulation', 'Adaptive optics', 'Optical pulses', 'Visible light communication', 'Optical imaging']","['Visible light communication (VLC)', 'orthogonal frequency division multiplexing (OFDM)', 'asymmetrically clipped DC biased optical OFDM (ADO-OFDM)', 'hybrid asymmetrically clipped optical OFDM (HACO-OFDM)', 'layered asymmetrically clipped optical OFDM (LACO-OFDM)']"
"This paper reports experimental measurements of the impact of inter-core (IC)-crosstalk (XT) on signal quality for QPSK, 16QAM, and 64 QAM transmission in multi-core fibers. The achievable BER and transmission distance is measured as a function of XT, which is scanned over an 18 dB range, applicable to a wide range of fiber designs. Hence, these results provide useful guidelines for the tolerable limits of IC-XT applicable for different fibers and transmission scenarios.","['Crosstalk', 'Optical fiber amplifiers', 'Bit error rate', 'Optical fiber polarization', 'Loss measurement', 'Quadrature amplitude modulation']","['multi-core fibers', 'transmission', 'crosstalk']"
"Traditional free space optic (FSO) communication systems has limited bandwidth because of the electrical/optical conversion. Full-optical FSO system eliminates this issue so it highly improves the system bandwidth. Such system can overcomes the backhaul problem in 4G/5G networks. This would be of great interest for researchers and network planners in the design and planning of wireless networks. Also it would be interesting for point-to-point data communication, to-ship communication, etc.","['Optical transmitters', 'Modulation', 'Optical fiber networks', 'Optical fiber amplifiers']","['Free space optical (FSO)', 'super-channel', 'optical comb generator', 'hybrid FSO/Fiber network', 'full-optical FSO']"
